frame,FaceRectX,FaceRectY,FaceRectWidth,FaceRectHeight,FaceScore,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,Pitch,Roll,Yaw,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,anger,disgust,fear,happiness,sadness,surprise,neutral,input,frame,approx_time,Class
0,121.77549140625001,307.0358393505366,224.91982444993624,321.9236604324496,0.9997005462646484,119.4357657455566,118.56177066604283,121.34017574727311,126.96024922519946,137.08447504520709,154.375496207178,177.38586647387447,205.31818024824608,238.03237174394945,270.991396300016,298.9236870486131,322.3123707905063,340.26561322738036,350.51509926072146,355.0243057603077,356.3305118967021,355.04415397793514,134.56664114121745,148.96133071780596,169.74153959435154,192.00349159926728,212.63746378190086,249.6233394002341,271.15347472679076,293.49501532129983,314.79530736669926,329.5334148572148,233.4787945768828,233.36630215551494,232.7827254134502,232.41544128424368,207.56527709554896,219.87599592434958,233.3300480735492,246.76211060809194,258.95702130399525,158.20427955711108,169.7770453386457,185.73252552749668,201.82513571644105,187.07104833841566,171.30845506263364,266.3448640812531,279.6905799613839,295.1669858857831,308.8000404060222,297.4483796242184,282.0373208478781,188.14634049513808,204.55572777690165,221.07620290778792,233.279276240755,246.89128520309217,264.928249356084,282.8655349312227,266.45778247944935,250.08733178238197,235.66027947971986,222.332040162442,205.51691570804053,195.76809060275414,221.33941053620995,233.81470608831964,247.72299920416222,275.2351156195037,248.39774650039865,234.79128674971838,222.40932617458432,434.56215472983,467.1141872085478,499.22501130899514,530.9516273359714,561.0844222771507,588.1759959468444,610.9377339003835,629.0537455372678,633.9423937750016,628.8338493906987,610.1301278852253,585.6965805476244,556.8917050482022,524.3907782760091,490.51878176062723,457.6392191523942,425.6618524410058,403.54318983086483,388.9933871242908,382.98673391811866,383.69261206149247,390.5117182083571,387.9871953168724,380.132574038751,379.02607044468044,385.31116282911285,400.0270619601137,419.5509730665149,441.1125040366158,462.20634698775984,484.08795924932207,500.07774784219276,504.8201824117892,509.0914405575906,504.692320285936,500.1600419602909,428.8754216346976,421.79105856547955,421.06702459890477,428.3708923765252,433.05548620055293,434.3095389576825,428.4281689906185,420.56880440294805,420.40953512066346,427.1498240413809,432.7153609723807,432.77451418709654,544.4242612852005,534.5668581402128,529.0356296132328,532.5991215021508,529.0586553877426,534.2917001348203,543.2483349809827,556.5685383029567,562.5205168075552,563.8387884497927,562.7919216117026,557.4766518238504,545.0137441384269,542.815012930482,544.0730261208272,542.714436347423,544.2713701424551,544.4908057735339,546.0077437982424,544.85951750076,0.35424744420644316,-1.6905797727934133,1.7555689704677262,0.6983367,0.35151702,0.12133604,0.33084127,0.18368514,0.0,0.1889091,0.002716322,0.0,0.08962069,0.26800147,0.6309749,0.4700087,0.0,0.5627588,0.36869818,0.069527894,0.24561031,0.17874396,0.09660989,7.705564e-06,1.9733573e-06,9.303291e-07,6.551128e-05,0.0013982534,0.0001072054,0.99841845,./samples/diego.mp4,0,00:00,"No Smile
"
1,121.07636546556124,308.5898480656171,231.44611533003825,313.3940448183002,0.999718964099884,122.85601902457236,122.01498798249207,124.9275368908973,130.73334600744423,140.99898618336792,158.46808729975174,180.85157602204646,207.45184809333827,239.08789432963653,271.24333449249457,298.7450086598871,321.83278711829786,339.76060849542154,349.91141870124096,354.1248957361313,355.7016152904974,354.867572339419,135.39881299249433,149.5472259416443,170.9668064194541,193.99909484009353,215.18244758085913,250.54645823919884,272.96967876999673,296.4147857245143,318.53844298939595,333.1309219426939,234.49386614498113,234.2653942362823,233.56662996747005,233.14356746378326,208.99309482008442,220.96779117347748,233.72516492692776,246.63003391307248,258.52653313587973,159.4753138629574,171.51454498457647,187.41849864596793,203.57729627400118,188.5450775445051,172.7326247250375,267.0258002179207,281.37668287669266,297.04809618185726,310.82184209956773,298.89400574373514,283.21286402960556,187.33242240074802,204.33223425909492,221.24145311091675,233.48937429581633,247.23752149684947,265.6674094730446,284.1820063374392,266.880412059979,249.8679129217377,235.4537395654714,222.22395516931053,205.20067408472792,194.86914859532445,221.43950692983344,233.93227468414364,247.9453417039609,276.5709160950719,248.3615113833234,234.77359152625687,222.3813805521697,438.5447008883046,471.33293594766184,503.3255933780233,534.7607277950752,564.4352891777369,591.0613841225947,613.6714618357241,631.9947856270818,637.1466506446909,632.2165440369672,613.7951516068499,589.7267091765318,561.3652812629393,529.0397284373278,495.1559714163479,462.4205028885655,430.47683494620605,406.478116516085,390.67263497585265,383.98444347520217,384.6888789132958,392.1766156198702,390.24292622041906,382.03720379183557,381.14593358709936,388.68638078602646,405.01396855117054,421.6508479911958,443.7248993366317,465.434606075348,487.8982645088481,504.63930965500276,509.14524418244093,513.0775164005909,508.9502276893647,504.7935071786662,431.0269271586588,424.60772392432034,424.0520165818084,430.90148896380185,435.1445098766088,436.2687687513491,431.0717024971553,423.5338331024471,423.57877655861,430.081310116283,435.23794967561895,435.14054229968076,547.2104462189311,538.3580423746001,533.430737727984,537.0814464783718,533.5405970190836,538.3141972871913,546.2452939037145,559.9775035499686,566.1813816771241,567.4462541680791,566.3011262870108,560.7009474922149,548.0391990674387,547.3798415796412,548.8203858241867,547.4027279979666,547.3246989850472,547.6956113886027,549.1275031772486,547.9106450918304,-0.1265034765507999,-2.0850269031617508,0.7620056868697193,0.7111766,0.32124573,0.15127406,0.2617351,0.24720666,0.0,0.19406973,0.0014287804,1.0,0.123806566,0.43648508,0.53185195,0.5231007,0.0,0.4912785,0.32583705,0.30797637,0.23045757,0.05790219,0.12561066,1.5346171e-05,2.4435296e-06,3.261078e-06,4.3155385e-05,0.0015849514,0.00050127076,0.9978496,./samples/diego.mp4,1,00:00,"No Smile
"
2,120.55854629703445,308.6706869722617,231.8832049864477,313.6221843680951,0.9997386336326599,124.7439560096983,123.71601491197706,126.1835300378438,131.51345333502286,141.33602528036613,158.63036216789624,180.9870421610241,207.78582027528185,239.70092411919236,272.271659438095,299.90546900070046,322.6868766081471,340.31152479391557,350.34982534741886,354.5498596845562,356.06882058431233,355.223178796809,138.28743145368009,152.12582048937247,173.12875131188008,195.65461349932465,216.31268586726748,251.8202643636203,273.8249413080585,296.9909008058751,319.0071078017425,333.62905243847314,236.06881211096143,235.96239467131167,235.3579754675506,235.04058500515512,210.1240653547022,222.27726671320085,235.21701273762673,248.21981513280625,260.14332395899174,160.88627056682878,172.85679687899778,188.76735935497786,204.7605501275325,189.65150568193292,173.90159002173098,268.8075295118238,283.06553727231557,298.691807711744,312.20164075372014,300.47894325125816,284.8516185075162,187.87990430703874,205.23904726184296,222.336397482787,234.6395231578748,248.4871149243042,266.6629623780055,284.90231484259385,267.6488939352326,250.70774899274573,236.2738406519392,223.02407307930946,205.9209354006441,195.6239713782113,222.40037356581422,234.98131964352893,249.0605667428552,277.2512957350948,249.42748707598147,235.7845537224198,223.33387030744663,438.8816501425016,471.5297758844211,503.4579015082044,534.9002844595224,564.6518549079738,591.275775530227,613.8691356257461,632.4117688205337,637.8772599500321,633.4203342724923,614.91722627346,590.5368652304667,561.9852052508822,529.6166271761034,495.8477759488676,463.21573395573165,431.5082719815762,405.6106100073205,389.83280014682254,383.315438576486,384.29760155659227,392.01529980392246,390.80126838685584,382.54952014069323,381.4903144336736,388.6118372396944,404.38836847581206,422.3705379839114,444.3685189743581,466.04440999701166,488.544879152904,504.95579875369594,509.66992981973146,513.7398809501807,509.56871660562945,505.36816633233866,431.3396730194329,424.7459304663798,424.41565281615146,431.5950053353716,435.78241045275297,436.7535256695735,432.26881795177104,424.63354611295534,424.6489008215221,431.3187215252017,436.5285999386781,436.3854725201104,547.4594490587591,538.6546621201165,533.829627213097,537.5708148537682,534.129430982262,539.0782905661083,547.2238681246947,560.8922057258119,566.7953004414586,567.8819741406476,566.6385231468312,561.051450541173,548.3910951598411,547.7446720235876,549.275768638953,547.9863993274801,548.2699174598015,548.323283203673,549.5684165979897,548.2642870261269,0.23149778003287855,-1.6620822962718684,0.06923560506765265,0.7449815,0.36907014,0.14925192,0.26491794,0.24427666,0.0,0.24412274,0.0035967508,1.0,0.14111076,0.40874538,0.41404516,0.5137987,0.0,0.5879333,0.37541825,0.022005824,0.42881703,0.16430376,0.19091623,1.938293e-05,2.5680768e-06,3.2579246e-06,4.4451695e-05,0.001715926,0.00043472878,0.99777967,./samples/diego.mp4,2,00:00,"No Smile
"
3,120.11049750478317,310.5113895300663,232.67207453762757,312.4783824573863,0.999745786190033,123.8901960822848,123.10222876188604,126.10841388111814,132.03332221671477,142.20318643686417,159.52290057441348,181.7646194837817,208.32118892684167,239.93527237754412,272.0862745767522,299.7355674320915,322.8084342397261,340.6549089618883,350.8426198132113,355.3845818593261,357.50089952894473,357.21392301765087,137.20351473539213,152.00714443001613,174.19789371835589,197.9031369598338,219.64377565931477,252.46523902564067,275.54456503979895,299.38091452857043,321.8105203571125,336.33680647473915,237.64120360244883,237.4952344750921,236.86494778453584,236.50333279509044,211.98918009995188,223.96645993655855,236.62024666818846,249.33507178395723,260.9490827166453,162.38076420820374,174.5773665140726,190.6765252957019,206.7887142413565,191.67413745067518,175.68335476743093,268.99803630198363,283.3871145689224,299.15050636229876,312.8944238835204,301.0504964888635,285.2756390451527,190.052876613234,206.72652482214502,223.438179538646,235.69343993282413,249.51302404119411,267.44574816811354,285.33956060452186,268.4844735078629,251.84497639780366,237.44517003698476,224.252330113171,207.50319411867628,197.8942415819915,223.5583453652014,236.04379042369536,250.0524236614095,277.6799921266416,250.61985042688679,237.02773543406923,224.66947416354395,439.14276233760256,472.0252864382629,504.05968766711123,535.5086255226462,565.2930102118945,592.1067633555352,614.9942352908035,633.6258053332322,638.9956186237647,634.3432466114667,615.9133200335938,591.9306214641407,563.7783374571916,531.6047392102485,497.8110870364257,465.1327990230086,433.0730526723685,408.16266453482547,391.7331251620789,384.7489013690515,385.251903695759,392.6678550417776,390.7658310474148,382.73075693353394,382.2658281650032,390.2994942165624,407.2265936433917,422.62346457939213,444.6900808814604,466.35050472899167,488.81790473826567,505.88453643612365,510.2417517655442,514.2144543301439,510.16205096809296,506.2157439844775,432.1044734214584,425.3211555365323,424.8280766966639,432.21905169911787,436.23044245227277,437.29507166870354,432.6077551256106,424.5507889951556,424.60793844526296,431.5007164130599,436.5572470120967,436.4726179965193,548.6437013659739,539.2309164959269,533.9215604844479,537.6825396462839,534.1534214134325,539.5193681201291,548.1526005184148,561.7865997777561,567.7796035717471,568.9507761705252,567.7646512909017,562.0969098932393,549.444866476865,548.1724474920932,549.5900086469851,548.3071968212669,549.0911969819496,548.8159990237283,550.1048901026452,548.8317782618102,0.2476439297999236,-1.281412703936063,-0.5176426029587249,0.72341025,0.35798034,0.09870025,0.27025858,0.1762599,0.0,0.19969384,0.00030617506,1.0,0.11292333,0.36711678,0.42367962,0.5341531,0.0,0.47269148,0.27953634,0.037031285,0.32951206,0.16494432,0.20763507,2.4641324e-05,3.1429884e-06,4.2971524e-06,6.118343e-05,0.0025059727,0.000697692,0.9967031,./samples/diego.mp4,3,00:00,"No Smile
"
4,119.95699640266263,311.9722733931108,232.43414207788584,311.27661441070865,0.9997174143791199,124.78380581494352,123.5716683157888,125.87066801048637,131.18201359932624,140.89302874158582,157.90412030661784,180.27067404894788,207.25267121148661,239.35486434378493,271.9602181325861,300.06383196686403,323.09787870958274,340.46886055679084,350.03284266842843,354.05823924164315,355.91122501383995,355.6641587599312,138.57986342518424,153.16789339290142,174.75610049167696,197.791549881417,218.90933588630782,251.6924362226516,274.61589649306563,298.36776454715437,320.70008702289124,335.25435327302233,237.4516504496797,237.40115515691002,236.8781904603196,236.60349428651347,211.5321361415979,223.71531665903981,236.71381358795693,249.61469296345751,261.2857848647843,162.39816796676183,174.5248975076528,190.5286658689496,206.54548107396909,191.35425722646235,175.49959246996212,268.8874415292727,283.3409843647256,299.04050077569434,312.5696324313426,300.81636322595364,285.0964973010557,189.8453763913916,206.8077315384903,223.57550837378972,235.86665931552025,249.76965206296234,267.7667042949516,286.1367493134357,268.95650519689684,252.0944838403037,237.5791800074331,224.33569853090083,207.54236234987846,197.68971325481715,223.6054649066035,236.163107650277,250.24459279724934,278.6602399331883,250.85193895750686,237.17218972884854,224.70426073394728,438.10660797397213,470.55185962419,502.2456264345247,533.5908911206426,563.3885908574096,590.2644877916882,613.259349474762,632.1788981620506,637.948564231186,633.6728953537278,615.7756314384025,592.0341830479011,563.8144834744252,531.568608079389,497.83997893308526,465.26982490524927,433.3646034903819,406.17049492827675,390.8165862905284,384.5634968122624,385.3593542793458,392.77510455290513,391.05180796958996,383.3350006639178,383.16090545147847,391.3976829136715,408.17672545361893,422.83838325783927,444.84922126269964,466.5028406939961,488.9602436612585,504.9843504043654,509.7045248021704,513.8166851125649,509.716747869071,505.52664045991696,430.98018147887035,424.1973367112914,424.03759080052316,431.8593405940568,435.745875112155,436.5666907905235,432.7818704457138,424.5301536795311,424.6320014382502,431.7709404353522,436.8637513918372,436.73395088176346,546.7234076328168,537.8024612556476,533.0731807843227,536.8538488486644,533.4743600966759,538.458877797415,546.5160162517984,560.0749151942338,565.9246657290184,566.9679902063024,565.6794251426612,559.9713642212744,547.5588954443137,546.6333487883488,548.1788431635252,546.8958886879697,547.4252209567524,547.7561343326059,548.9268102537358,547.5113390310174,0.368372288199849,-1.1848325630422136,-0.5018772736174568,0.70670563,0.3380251,0.13435157,0.3372526,0.24742325,0.0,0.21128811,0.0037768465,1.0,0.073405154,0.26579738,0.45136845,0.5422875,0.0,0.47257388,0.32251,0.031904746,0.26817688,0.14012507,0.1233274,2.2948776e-05,3.4419174e-06,3.1360362e-06,8.2186256e-05,0.0022050866,0.00025931696,0.9974239,./samples/diego.mp4,4,00:00,"No Smile
"
5,119.97815129942603,313.07193085641575,232.2583044164541,310.2155139036852,0.9997202754020691,123.16776696779452,122.03128005920514,124.59264685948406,130.3418905020358,140.49888168698584,157.49446428919768,179.5261793907525,205.97884409855982,237.63278913977157,269.82876210848184,297.3939170323436,320.1150239388549,337.78528747487144,348.05760257054766,352.7919957987093,354.6864364909264,354.10933988792954,137.7139340523766,152.57682863357442,173.99044307498525,196.74323493474657,217.60326132215798,251.83761076160977,274.05508666751274,297.00546571823435,318.6076366951624,332.9749657382913,236.84805402661107,236.78299780607253,236.25524807704483,235.9451216123562,210.5103360277055,222.6598847559032,235.71292060692105,248.71753040018808,260.567392278896,162.11827081778088,174.17990933254958,190.04029195004355,205.67173524846638,190.865121398304,175.21170054652396,268.6931183569117,282.5756321139673,297.86985698137215,311.06943574117133,299.66591456244737,284.37845713953925,188.95673533275522,205.8553215952385,222.7691401549249,234.882632826378,248.67364185850144,266.43560981453356,283.87975195099074,267.26516537977045,250.5976596114204,236.13099335841736,222.97076562424067,206.27165256183977,196.76862949286604,222.6190249229831,235.08482409843035,249.05523697474354,276.3731693852218,249.43021996488724,235.79493981538647,223.454637905753,437.3531703593496,469.3841397182254,500.5546340564344,531.4466425065195,560.9927060937575,587.6731230443062,610.642428751276,629.7894374298377,635.8102441976184,631.8681966841332,613.9194472599927,590.0719713291232,562.0045610818951,530.2513786783509,496.8638917113733,464.5857553099706,433.01767915466746,406.02248728165284,391.1721069256882,385.52826900471507,386.8485086726461,394.3433979818586,391.9957825801329,384.4411622526088,384.0466202384526,391.43542708163676,407.18976051561646,422.93242288138214,443.9486995774676,464.6109168904926,486.1335870358417,502.065904260084,506.74018926810953,511.0191889525014,507.03844496950074,503.18366420750874,431.164120483713,424.6077758786479,424.2239730223159,431.56034881190783,435.60090147241925,436.4772078755397,432.79043724380614,425.2875157545681,425.5038520950356,432.4246956983603,437.2926183723613,436.9852099796426,545.8307681250058,536.2336221066718,531.1601466267127,535.0036113339726,531.861276064911,537.7344637892937,547.308711438052,560.6625657440328,566.0252218932548,566.8509166868771,565.4080531435005,559.4908881240607,546.6943162311243,545.018253206895,546.6047640803421,545.6590303531885,548.112240077405,547.4053416701275,548.3930113648179,546.8586652848518,0.39309113835988874,-1.0104340706567707,-0.643570427240048,0.6991839,0.3566035,0.07407093,0.26771373,0.22176608,0.0,0.2585469,0.00042154593,1.0,0.06719643,0.30793482,0.6248356,0.48599634,0.0,0.46646646,0.21893485,0.4380029,0.24973233,0.12242246,0.1336584,2.8628116e-05,3.2805976e-06,2.4018905e-06,6.155185e-05,0.0023618052,0.00019919877,0.9973431,./samples/diego.mp4,5,00:00,"No Smile
"
6,121.43759866071429,314.01484448982006,230.7793230229592,309.2637779158776,0.9996764659881592,124.17888516786523,123.3224104666663,126.17349195734347,131.93848756321694,141.91206345720235,158.6800016819325,180.3678638100838,206.58099105962563,238.16227628649915,270.23339275341885,297.7526223550267,320.5457900920394,338.1550727538703,348.1614640671389,352.50400470522015,354.10615367944825,353.4432092130382,138.43833510043817,153.08684738694683,174.42608301316764,197.08739182578034,217.9230595248131,252.0098302173068,274.0496258276264,296.76669983876496,318.1734133460263,332.16908459905886,236.77210585153057,236.68094822236554,236.0932790318712,235.76113213045707,210.9282764954394,222.89407018983493,235.74186537602787,248.5871830920761,260.32559147974945,162.4067914478341,174.26474883012588,190.0776001937887,205.69710934495046,190.95630576548285,175.29675892716054,268.4108816579236,282.1824303439337,297.46386436154927,310.6007825256605,299.40914295082416,284.12801861697665,189.40779844394228,206.21747761655757,222.94604176220165,235.02762400546015,248.79467121669828,266.53736122176963,284.13352656399485,267.4984426757765,250.87775908277445,236.49343470078534,223.43064155859398,206.76427960979825,197.2097832749844,222.8704346822487,235.28686249975755,249.26397484697372,276.58292753170207,249.74197174302498,236.1247119343326,223.86478502105635,438.18609054662767,470.1852497780041,501.4752553007172,532.3886853614295,561.8293921427073,588.3343189227346,611.1148559860629,629.8877532862333,635.3764999108333,630.9381342667966,612.6205827070684,588.6269922038514,560.4985261493284,528.7272720509992,495.4001445815025,463.2371405165358,431.85820045170726,406.1973610221552,390.99047231157334,385.1214229596207,386.4005496434588,393.85755781698015,391.54147715595246,383.774818394742,382.9986292104212,390.1358335927138,405.9508969832916,422.3977926817207,443.4260062635652,464.14996660339307,485.6518304484009,501.86149732033635,506.37785903339426,510.52941326763886,506.4761393892254,502.6189838170913,430.81161309730305,424.19703325407073,423.7877861545361,431.14573976280604,435.2868753502812,436.20442411460186,432.1661920192101,424.66996460848674,424.7309280702627,431.56195474712274,436.6777978744008,436.44880884816536,545.7944090362453,536.2177924322821,531.0848282166821,534.8258744960506,531.5374310437498,536.9770706708381,545.9698448908699,559.3720293226219,564.8712609547988,565.878728613212,564.6418737637185,559.1696067396349,546.6584931100317,545.1235676337488,546.5776435262902,545.4591099964774,546.9101996526837,546.4211426220577,547.6070766119691,546.2278778304986,0.4453961956689475,-0.8939763435951215,-0.16493481843911728,0.7683725,0.39345497,0.12534073,0.26929513,0.2157299,0.0,0.24338987,0.0004315963,1.0,0.0704753,0.29806605,0.3976515,0.47237515,0.0,0.48247892,0.3307499,0.049000658,0.20298746,0.14855742,0.1961988,2.7136302e-05,3.8422622e-06,5.945345e-06,7.678671e-05,0.0032839626,0.00079089135,0.99581146,./samples/diego.mp4,6,00:00,"No Smile
"
7,121.68670985730229,313.17087192728064,231.3927627431442,310.99096618035827,0.9996949434280396,125.57727098733923,124.52483305059579,127.11251076111772,132.6609671226383,142.41501007821932,158.98769752249035,180.65672482339113,206.84296889740787,238.43407999599432,270.6467831671458,298.49932196648916,321.7052851314736,339.7863640741349,350.4471091021058,355.4184443227679,357.95953237893974,358.2408275658158,139.03073714134868,153.75902369539384,175.4173739687997,198.4182714744602,219.40918518849477,252.85685341798614,275.6448109565452,299.33539995076177,321.7232581277567,336.4471682127193,238.05224280020792,237.84980191014316,237.16951955206702,236.71939386792783,212.13294665737095,224.1825505243556,237.0755839539192,250.04990737719135,261.8296048866278,162.74714563486668,174.99883449099957,190.92826995536558,207.08529293392758,191.89328416854272,176.0460729377911,270.17049876564414,284.5766115759825,300.1360657938429,313.8598943034497,301.9105655196881,286.29761494531675,190.92883717245127,207.41922809073424,223.84173090919546,235.91211049218057,249.67349767038152,267.40804033941146,285.32854123731084,268.41361613516557,251.81548733631683,237.4539511157697,224.35304930716478,208.0058751420608,198.65526811913608,223.79885597066126,236.15864973018003,250.083517769993,277.920597123276,250.71837827360125,237.19894810909983,224.94315527052356,436.74645714942466,469.39010072093555,501.33414318774663,532.7793905200875,562.6924399192958,589.8612708142417,613.3617197438199,632.6107765191941,638.5108796690689,634.1513603676719,615.9745218346657,592.0627404208465,563.8014049312923,531.6481817008101,497.8928927385256,465.08577942730636,432.8723422105146,406.2995230097606,391.17970652090634,385.32333469614605,386.56775337258034,394.21715401465093,392.3657796908425,384.5181311163796,383.9232983439736,391.6410764496261,408.02866761255973,423.5359267366352,445.65631425297926,467.43885170243516,489.9921815617938,505.53197225401783,510.2706150067129,514.397441840143,510.34077197487727,506.2033570891815,431.49696311871315,425.28421213559966,425.0585487107335,432.13437053825504,436.14403923873584,437.0261174164657,432.98871068830533,425.5001216509731,425.69309780103976,432.2176513527153,437.2927873000544,437.0936384934672,547.6304462074686,538.773407024303,534.0372110904087,537.8765812023458,534.5442586773802,539.6948789847274,548.0270310474823,561.3056275105519,567.1723204618905,568.2047000454183,566.8757660232197,560.9672547141927,548.4599622685932,547.7808365884957,549.3849932381827,548.1561341049415,548.8565915962215,548.5698244327543,549.7232770593129,548.2360116168877,0.41507494771106834,-0.8167699280478652,0.005035968300380467,0.66176695,0.31706372,0.062845506,0.2684753,0.1838728,0.0,0.19386855,0.0006564016,1.0,0.09511413,0.3019872,0.60220057,0.51541823,0.0,0.522178,0.28861672,0.070018336,0.33819103,0.07413026,0.13381216,2.343121e-05,3.7668124e-06,3.6653803e-06,6.537186e-05,0.0027370648,0.0003171614,0.9968495,./samples/diego.mp4,7,00:00,"No Smile
"
8,121.77853444874043,313.0833672417535,231.30884378786672,311.73322026416514,0.9997031092643738,125.67197225368777,124.49243293428187,126.86898119223025,132.34788073905185,142.31813352283663,159.32694268023965,181.43301211382396,207.9525294247501,239.67539564983065,271.8650251257158,299.53244245859435,322.4696175954422,340.30401397399476,350.7757518521074,355.56686457812276,357.6602310902584,357.4227691326263,140.62276662983083,155.20658751961827,176.50886494929105,199.22020596051667,219.95772527517892,253.94995857226064,276.50095144561664,300.0279687070841,322.12294543419677,336.60359857957457,238.72715319591734,238.6649671489844,238.14208260734785,237.8579755402917,212.17094634026972,224.4195239745983,237.54127040919255,250.65001775258497,262.53091954828886,162.72740906197959,174.9435558589959,190.89967274647367,206.98026206385575,191.72970819866055,175.89150845324258,270.57535028145327,284.84940037524234,300.3780299967388,313.90357324379477,301.9938192628161,286.47473271341977,190.5923434607439,207.7057473639922,224.58268152154406,236.6721707927079,250.40682549231335,268.09210022085244,285.7477869665016,268.9853362288053,252.41100441472798,238.05679697467716,224.87138174947083,208.20374856809664,198.34860909151985,224.35770582647297,236.8141016933001,250.71213690882564,278.33498274374114,251.36521303455737,237.83933533404,225.48521533572537,439.49955216363486,472.0937142495969,504.0584572180007,535.5949213805644,565.3092830851288,592.0330734218621,614.8981403924205,633.6011124103682,639.2177231699433,634.8910994111947,616.831727337571,592.8958964617201,564.6107435855367,532.5883854341732,499.0533388704499,466.4534018880534,434.60338760537695,406.5136447382722,391.5353359907002,385.6607278309598,386.87802694616374,394.43412218025975,393.1626416043002,385.40899585897233,384.96644703877695,392.8515218460073,409.29060068027286,424.6386365810331,446.6612598759847,468.34808074718813,490.7813014083177,506.58447272787265,511.4552076746114,515.6844831791796,511.5876958391419,507.38758467641253,432.4751487456604,425.97669569271926,425.81663741451626,433.2067991379364,437.2699070144056,438.0723054622277,434.30569057933707,426.7559611094575,427.06996831596757,433.9504787063759,438.8926640609298,438.5793480582401,549.4559883401506,540.2636464365851,535.3756090974405,539.1259695421045,535.8117587080734,541.0313286151084,549.5188655909038,562.7752852859768,568.609825921035,569.6244462385981,568.3059415059582,562.5355267479093,550.3096696520622,549.1049013932139,550.6711246563038,549.4262665758761,550.3641855662792,550.3460581886683,551.540636765391,550.0993876123975,0.11959717573888867,-0.8083938249395223,-0.13231452943315453,0.68301076,0.40985784,0.09818806,0.25812533,0.2186428,1.0,0.23633653,0.0035135127,1.0,0.07252066,0.39964044,0.33092016,0.5323206,0.0,0.42743376,0.29646993,0.035618965,0.28080946,0.0836486,0.17555858,2.4114866e-05,2.5729491e-06,2.3508903e-06,6.461541e-05,0.0021721388,0.00020507727,0.9975291,./samples/diego.mp4,8,00:00,"No Smile
"
